file,original,transformed,n,n_observed,unique_original,unique_transformed,same_missingness,increasing_weak_order,decreasing_weak_order,median_scale,max_relative_scaling_error
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_2_trim,p7_5_schexpenditures_2_trim_PPP,8239,4335,1583,1554,True,False,False,0.021510002136230468,3.941005978033148e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_2_wins,p7_5_schexpenditures_2_wins_PPP,8239,4378,1583,1554,True,False,False,0.021510002136230468,3.941005978033148e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_3,p7_5_schexpenditures_3_PPP,8239,3577,1282,1260,True,False,False,0.021510002136230468,2.4905128892509764e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_3_trim,p7_5_schexpenditures_3_trim_PPP,8239,3542,1248,1226,True,False,False,0.021510002136230468,4.230254110973961e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_3_wins,p7_5_schexpenditures_3_wins_PPP,8239,3577,1248,1226,True,False,False,0.021510002136230468,4.230254110973961e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_4,p7_5_schexpenditures_4_PPP,8239,2411,892,876,True,False,False,0.021510002136230468,4.376595160790627e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_4_trim,p7_5_schexpenditures_4_trim_PPP,8239,2388,871,855,True,False,False,0.021510002136230468,2.935369963462863e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_4_wins,p7_5_schexpenditures_4_wins_PPP,8239,2411,871,855,True,False,False,0.021510002136230468,2.935369963462863e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_5,p7_5_schexpenditures_5_PPP,8239,1358,571,557,True,False,False,0.021510002136230468,4.607823998576791e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_5_trim,p7_5_schexpenditures_5_trim_PPP,8239,1345,558,544,True,False,False,0.021510002136230468,3.6076233460127815e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_5_wins,p7_5_schexpenditures_5_wins_PPP,8239,1358,558,544,True,False,False,0.021510002136230468,3.6076233460127815e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_6,p7_5_schexpenditures_6_PPP,8239,706,362,361,True,False,False,0.021510002136230468,4.1151940881781115e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_6_trim,p7_5_schexpenditures_6_trim_PPP,8239,700,356,355,True,False,False,0.021510002136230468,3.246320164466818e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_6_wins,p7_5_schexpenditures_6_wins_PPP,8239,706,356,355,True,False,False,0.021510002136230468,3.246320164466818e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_7,p7_5_schexpenditures_7_PPP,8239,309,190,190,True,True,False,0.021510002136230468,1.1793735752020315e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_7_trim,p7_5_schexpenditures_7_trim_PPP,8239,307,188,188,True,True,False,0.021510002136230468,3.91803243800244e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_7_wins,p7_5_schexpenditures_7_wins_PPP,8239,309,188,188,True,True,False,0.021510002136230468,3.91803243800244e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_8,p7_5_schexpenditures_8_PPP,8239,143,101,101,True,True,False,0.021510002136230468,4.071003951463366e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_8_trim,p7_5_schexpenditures_8_trim_PPP,8239,143,101,101,True,True,False,0.021510002136230468,4.071003951463366e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_8_wins,p7_5_schexpenditures_8_wins_PPP,8239,143,101,101,True,True,False,0.021510002136230468,4.071003951463366e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_9,p7_5_schexpenditures_9_PPP,8239,60,52,52,True,True,False,0.021510002142016885,1.238229938511453e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_9_trim,p7_5_schexpenditures_9_trim_PPP,8239,60,52,52,True,True,False,0.021510002142016885,1.238229938511453e-08
GE_HH-Analysis_AllHHs.dta,p7_5_schexpenditures_9_wins,p7_5_schexpenditures_9_wins_PPP,8239,60,52,52,True,True,False,0.021510002142016885,1.238229938511453e-08
GE_HH-Analysis_AllHHs.dta,totval_hhassets,totval_hhassets_PPP,8239,8232,3514,3514,True,True,False,0.021510002157364524,4.105019062442636e-08
GE_HH-Analysis_AllHHs.dta,totval_hhassets_BL,totval_hhassets_PPP_BL,8239,8239,3487,3487,True,True,False,0.021510002238737277,2.2767198708660882e-08
GE_HH-Analysis_AllHHs.dta,totval_hhassets_wins,totval_hhassets_wins_PPP,8239,8232,3434,3434,True,True,False,0.02151000215525639,3.668115089726767e-08
GE_HH-Analysis_AllHHs.dta,totval_hhassets_wins_BL,totval_hhassets_wins_PPP_BL,8239,8239,3422,3422,True,True,False,0.021510002304983084,5.351016355942815e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_10_housevalue_BL,h1_10_housevalue_PPP_BL,7845,7634,212,212,True,True,False,0.021510002136230468,1.7781819717396975e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_10_housevalue_trim_BL,h1_10_housevalue_trim_PPP_BL,7845,7570,201,201,True,True,False,0.021510002136230468,1.631576553095167e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_10_housevalue_wins_BL,h1_10_housevalue_wins_PPP_BL,7845,7634,201,201,True,True,False,0.021510002136230468,1.631576553095167e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_11_landvalue_BL,h1_11_landvalue_PPP_BL,7845,7695,2097,2090,True,False,False,0.021510002157843485,9.39414086657528e-09
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_11_landvalue_trim_BL,h1_11_landvalue_trim_PPP_BL,7845,7620,2030,2023,True,False,False,0.02151000217013889,3.844247702893594e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_11_landvalue_wins_BL,h1_11_landvalue_wins_PPP_BL,7845,7695,2030,2023,True,False,False,0.02151000217013889,3.844247702893594e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_12_loans_BL,h1_12_loans_PPP_BL,7845,7845,276,276,True,True,False,0.021510002136230468,2.086414968241426e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_12_loans_trim_BL,h1_12_loans_trim_PPP_BL,7845,7768,230,230,True,True,False,0.021510002136230468,3.8205238254632246e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_13_loansgiven_BL,h1_13_loansgiven_PPP_BL,7845,7845,100,100,True,True,False,0.021510002136230468,3.1528049812300906e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_13_loansgiven_trim_BL,h1_13_loansgiven_trim_PPP_BL,7845,7770,77,77,True,True,False,0.021510002136230468,2.860407644702588e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_13_loansgiven_wins_BL,h1_13_loansgiven_wins_PPP_BL,7845,7845,77,77,True,True,False,0.021510002136230468,2.860407644702588e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_1_livestock_BL,h1_1_livestock_PPP_BL,7845,7845,1048,1048,True,True,False,0.021510002136230468,1.494414968253664e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_1_livestock_trim_BL,h1_1_livestock_trim_PPP_BL,7845,7768,982,982,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_1_livestock_wins_BL,h1_1_livestock_wins_PPP_BL,7845,7845,982,982,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_2_agtools_BL,h1_2_agtools_PPP_BL,7845,7845,314,314,True,True,False,0.021510002136230468,2.203821674568211e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_2_agtools_trim_BL,h1_2_agtools_trim_PPP_BL,7845,7770,276,276,True,True,False,0.021510002136230468,2.8262194939280934e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_2_agtools_wins_BL,h1_2_agtools_wins_PPP_BL,7845,7845,276,276,True,True,False,0.021510002136230468,2.8262194939280934e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_3_furniture_BL,h1_3_furniture_PPP_BL,7845,7840,1485,1485,True,True,False,0.02151000221176903,5.130697096487184e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_3_furniture_trim_BL,h1_3_furniture_trim_PPP_BL,7845,7763,1421,1421,True,True,False,0.02151000221176903,3.221400232467473e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_3_furniture_wins_BL,h1_3_furniture_wins_PPP_BL,7845,7840,1421,1421,True,True,False,0.02151000221176903,3.221400232467473e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_4_radiotv_BL,h1_4_radiotv_PPP_BL,7845,7841,198,198,True,True,False,0.021510002136230468,2.364603735922568e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_4_radiotv_trim_BL,h1_4_radiotv_trim_PPP_BL,7845,7767,165,165,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,h1_4_radiotv_wins_BL,h1_4_radiotv_wins_PPP_BL,7845,7841,165,165,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,landprice_BL,landprice_PPP_BL,7845,6688,143,143,True,True,False,0.02151000244140625,1.6646809948201423e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,landprice_wins_BL,landprice_wins_PPP_BL,7845,6688,128,128,True,True,False,0.02151000244140625,2.837524440165508e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_BL,p1_assets_PPP_BL,7845,7845,3750,3750,True,True,False,0.021510002167887707,2.8582234799528784e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_home_BL,p1_assets_home_PPP_BL,7845,7845,4483,4483,True,True,False,0.021510002152091996,4.10484831641408e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_home_trim_BL,p1_assets_home_trim_PPP_BL,7845,7768,4409,4409,True,True,False,0.021510002152091996,4.211238527623752e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_home_wins_BL,p1_assets_home_wins_PPP_BL,7845,7845,4409,4409,True,True,False,0.021510002148572915,4.223932306560604e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_trim2_BL,p1_assets_trim2_PPP_BL,7845,7692,3599,3599,True,True,False,0.021510002167887707,3.787209944597391e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_trim_BL,p1_assets_trim_PPP_BL,7845,7768,3673,3673,True,True,False,0.021510002167887707,3.767414310494283e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_wins2_BL,p1_assets_wins2_PPP_BL,7845,7845,3599,3599,True,True,False,0.021510002167887707,3.787209944597391e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p1_assets_wins_BL,p1_assets_wins_PPP_BL,7845,7845,3673,3673,True,True,False,0.021510002159998053,3.796012902220608e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_2_nonagprofit_BL,p3_2_nonagprofit_PPP_BL,7845,7714,281,281,True,True,False,0.021510002136230468,6.32781264584609e-09
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_2_nonagprofit_trim_BL,p3_2_nonagprofit_trim_PPP_BL,7845,7638,250,250,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_2_nonagprofit_wins_BL,p3_2_nonagprofit_wins_PPP_BL,7845,7714,250,250,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_3_wageearnings_BL,p3_3_wageearnings_PPP_BL,7845,7845,499,499,True,True,False,0.021510002136230468,2.6601792029128893e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_3_wageearnings_trim_BL,p3_3_wageearnings_trim_PPP_BL,7845,7770,448,448,True,True,False,0.021510002136230468,2.9003341990589052e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_3_wageearnings_wins_BL,p3_3_wageearnings_wins_PPP_BL,7845,7845,448,448,True,True,False,0.021510002136230468,2.9003341990589052e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_totincome_BL,p3_totincome_PPP_BL,7845,7845,701,701,True,True,False,0.021510002136230468,5.994769875012086e-09
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_totincome_trim_BL,p3_totincome_trim_PPP_BL,7845,7770,644,644,True,True,False,0.021510002136230468,2.9003341990589052e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p3_totincome_wins_BL,p3_totincome_wins_PPP_BL,7845,7845,644,644,True,True,False,0.021510002136230468,2.9003341990589052e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_2_nonagrevenue_BL,p4_2_nonagrevenue_PPP_BL,7845,7801,384,384,True,True,False,0.021510002136230468,1.3852104164800934e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_2_nonagrevenue_trim_BL,p4_2_nonagrevenue_trim_PPP_BL,7845,7727,340,340,True,True,False,0.021510002136230468,3.546905603883852e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_2_nonagrevenue_wins_BL,p4_2_nonagrevenue_wins_PPP_BL,7845,7801,340,340,True,True,False,0.021510002136230468,3.546905603883852e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_4_totcosts_BL,p4_4_totcosts_PPP_BL,7845,7845,957,957,True,True,False,0.021510002136230468,2.739194437022554e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_4_totcosts_trim_BL,p4_4_totcosts_trim_PPP_BL,7845,7768,889,889,True,True,False,0.021510002136230468,4.7206287213778915e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_4_totcosts_wins_BL,p4_4_totcosts_wins_PPP_BL,7845,7845,889,889,True,True,False,0.021510002136230468,4.7206287213778915e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_5_agcosts_BL,p4_5_agcosts_PPP_BL,7845,7845,668,668,True,True,False,0.021510002136230468,1.408518457389766e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_5_agcosts_trim_BL,p4_5_agcosts_trim_PPP_BL,7845,7768,603,603,True,True,False,0.021510002136230468,4.4897538429599045e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_5_agcosts_wins_BL,p4_5_agcosts_wins_PPP_BL,7845,7845,603,603,True,True,False,0.021510002136230468,4.4897538429599045e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_6_nonagcosts_BL,p4_6_nonagcosts_PPP_BL,7845,7845,494,494,True,True,False,0.021510002136230468,2.739194437022554e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_6_nonagcosts_trim_BL,p4_6_nonagcosts_trim_PPP_BL,7845,7768,424,424,True,True,False,0.021510002136230468,3.853428197832721e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_6_nonagcosts_wins_BL,p4_6_nonagcosts_wins_PPP_BL,7845,7845,424,424,True,True,False,0.021510002136230468,3.853428197832721e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_totrevenue_BL,p4_totrevenue_PPP_BL,7845,7801,384,384,True,True,False,0.021510002136230468,1.3852104164800934e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_totrevenue_trim_BL,p4_totrevenue_trim_PPP_BL,7845,7727,340,340,True,True,False,0.021510002136230468,3.546905603883852e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,p4_totrevenue_wins_BL,p4_totrevenue_wins_PPP_BL,7845,7801,340,340,True,True,False,0.021510002136230468,3.546905603883852e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,totval_hhassets_BL,totval_hhassets_PPP_BL,7845,7845,3661,3661,True,True,False,0.021510002174187654,2.5768110667374968e-08
GE_HH-Survey-BL_Analysis_AllHHs.dta,totval_hhassets_wins_BL,totval_hhassets_wins_PPP_BL,7845,7845,3588,3588,True,True,False,0.021510002183618013,4.843224812809361e-08
