replication,dimension,subgroup,true_mean,x1_mean,x2_mean,sign_reversal,strong_sign_reversal
15,40,x1_high__x2_low,1.40036699548895,1.33565567827555,1.36424842496904,0,0
15,40,x1_low__x2_high,-0.999717409690816,-0.950610742273015,-0.97800982679501,0,0
15,40,x1_low__x2_low,0.0991666307449062,0.0736924576042432,0.20163483255012,0,0
15,100,x1_high__x2_high,0.299775002538456,0.653308417193754,0.299763722787588,0,0
15,100,x1_high__x2_low,1.40036699548895,1.21572760415063,1.23740211182231,0,0
15,100,x1_low__x2_high,-0.999717409690816,-0.827893480275538,-0.857229737692039,0,0
15,100,x1_low__x2_low,0.0991666307449062,-0.0544183671729154,0.335562866108395,1,0
15,250,x1_high__x2_high,0.299775002538456,0.749165001132399,0.10592669478547,0,0
15,250,x1_high__x2_low,1.40036699548895,1.09042286870522,1.05806627373888,0,0
15,250,x1_low__x2_high,-0.999717409690816,-0.675721054453008,-0.640402479181771,0,0
15,250,x1_low__x2_low,0.0991666307449062,-0.191614739705027,0.493217377120454,1,1
15,500,x1_high__x2_high,0.299775002538456,0.776495290277943,0.00295142289236136,0,0
15,500,x1_high__x2_low,1.40036699548895,0.992266196078969,0.918095943339034,0,0
15,500,x1_low__x2_high,-0.999717409690816,-0.562253015322915,-0.480795256459765,0,0
15,500,x1_low__x2_low,0.0991666307449062,-0.244558565767577,0.564901113046398,1,1
16,40,x1_high__x2_high,0.299653954351885,0.362662281406611,0.243536863887571,0,0
16,40,x1_high__x2_low,1.40027835578337,1.28643263614754,1.31689496601753,0,0
16,40,x1_low__x2_high,-0.999908980262047,-0.850727143482908,-0.903672673922299,0,0
16,40,x1_low__x2_low,0.100200211722145,-0.113876978252599,0.00852710219340311,1,0
16,100,x1_high__x2_high,0.299653954351885,0.505599821279535,0.120864124819386,0,0
16,100,x1_high__x2_low,1.40027835578337,1.15606795551707,1.19094132583343,0,0
16,100,x1_low__x2_high,-0.999908980262047,-0.733355090944518,-0.806585133455601,0,0
16,100,x1_low__x2_low,0.100200211722145,-0.22727414031445,0.136600639911316,1,1
16,250,x1_high__x2_high,0.299653954351885,0.632749017912305,-0.0461602826572315,1,0
16,250,x1_high__x2_low,1.40027835578337,1.00638273337087,0.985889519743827,0,0
16,250,x1_low__x2_high,-0.999908980262047,-0.615997775546923,-0.634080823811177,0,0
16,250,x1_low__x2_low,0.100200211722145,-0.309461804456786,0.306244512510573,1,1
16,500,x1_high__x2_high,0.299653954351885,0.666868198466285,-0.111503010800822,1,1
16,500,x1_high__x2_low,1.40027835578337,0.922113817684811,0.831433409688431,0,0
16,500,x1_low__x2_high,-0.999908980262047,-0.534124801989769,-0.495451838742724,0,0
16,500,x1_low__x2_low,0.100200211722145,-0.331934385832827,0.384381052422329,1,1
17,40,x1_high__x2_high,0.300234626576921,0.248678228975082,0.14044801115913,0,0
17,40,x1_high__x2_low,1.39992368850384,1.36492581088968,1.37154952933385,0,0
17,40,x1_low__x2_high,-1.00007387476582,-0.831051147526753,-0.846937157384856,0,0
17,40,x1_low__x2_low,0.0997651182342632,-0.0184466426089157,0.0983630324133605,1,0
17,100,x1_high__x2_high,0.300234626576921,0.387183472467237,0.0243296220419658,0,0
17,100,x1_high__x2_low,1.39992368850384,1.23163938111945,1.2282094979766,0,0
17,100,x1_low__x2_high,-1.00007387476582,-0.716223928419729,-0.739009024099999,0,0
17,100,x1_low__x2_low,0.0997651182342632,-0.126987223877088,0.240883611014519,1,1
17,250,x1_high__x2_high,0.300234626576921,0.543198744893095,-0.112861698235011,1,1
17,250,x1_high__x2_low,1.39992368850384,1.04505479508977,1.03131486678508,0,0
17,250,x1_low__x2_high,-1.00007387476582,-0.586570635314817,-0.57740816425966,0,0
17,250,x1_low__x2_low,0.0997651182342632,-0.22082342253401,0.394854092572623,1,1
17,500,x1_high__x2_high,0.300234626576921,0.585184495086501,-0.155645871023278,1,1
17,500,x1_high__x2_low,1.39992368850384,0.934937537019677,0.884676987654776,0,0
17,500,x1_low__x2_high,-1.00007387476582,-0.492875427050084,-0.470113722698037,0,0
17,500,x1_low__x2_low,0.0997651182342632,-0.248071510663176,0.458016538348227,1,1
18,40,x1_high__x2_high,0.299868111723643,0.407426291768837,0.278552375945386,0,0
18,40,x1_high__x2_low,1.40014021906804,1.26984889742959,1.31107660405507,0,0
