"replication","cell_id","panel","multiplicity","trees","mtry_rule","actual_mtry","n_train","noise_sd","method","subgroup","true_mean","x1_mean","x2_mean","sign_reversal","strong_sign_reversal"
4,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_low",0.100436738416465,0.105347902956243,0.221971925175632,0,0
4,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_high",0.300418228065005,0.468545822288881,-0.0109631300179142,1,0
4,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_low",1.40006883511127,1.15725399383564,1.15085010905718,0,0
4,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_high",-0.999505847093014,-0.739224899123812,-0.741500874793251,0,0
4,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_low",0.100436738416465,-0.107411804014326,0.382281398056548,1,1
4,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_high",0.300418228065005,0.521742216261382,-0.0328860016031702,1,0
4,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_low",1.40006883511127,1.10814445566281,1.11805847109128,0,0
4,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_high",-0.999505847093014,-0.669600160204765,-0.674676912688092,0,0
4,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_low",0.100436738416465,-0.142485983752257,0.423048042414135,1,1
4,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_high",0.300418228065005,0.350092155815664,-0.278224312347097,1,1
4,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_low",1.40006883511127,0.912251054832074,0.980978835989833,0,0
4,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_high",-0.999505847093014,-0.353816783139439,-0.43160941366865,0,0
4,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_low",0.100436738416465,-0.0380965129258161,0.623643434909849,1,0
4,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_high",0.300418228065005,0.17482961745794,0.17482961745794,0,0
4,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_low",1.40006883511127,0.851435376798392,0.851435376798392,0,0
4,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_high",-0.999505847093014,-0.387270832683629,-0.387270832683629,0,0
4,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_low",0.100436738416465,0.202257690924248,0.202257690924248,0,0
5,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.449198951214219,0.190939783869557,0,0
5,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.874587328137192,0.841877653672519,0,0
5,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.581488669363944,-0.553071659839822,0,0
5,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.108084690849152,0.174222907161283,1,1
5,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.506680145885815,0.141191828631575,0,0
5,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.915448336733448,0.887296481167716,0,0
5,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.627095875006646,-0.603229004270462,0,0
5,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.171798978564805,0.235522384947375,1,1
5,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.580094487303341,0.0788252764676446,0,0
5,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.948704440755101,0.921132953886165,0,0
5,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.659546852762676,-0.631372488858377,0,0
5,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.237155269079533,0.299309692723367,1,1
5,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.617360357702976,0.021583609320735,0,0
5,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.966843280296412,0.923356159330227,0,0
5,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.67362733339274,-0.642621174636353,0,0
5,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.288902613478537,0.361658122692945,1,1
5,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.646581842072731,-0.0154209379931722,1,0
5,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.954780498824522,0.920124427853739,0,0
5,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.660032336416088,-0.631921961093446,0,0
5,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.326663234822696,0.394376087041639,1,1
5,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.609890763646606,0.0253746102927138,0,0
5,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.970969554961203,0.91885494233933,0,0
5,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.676756697556663,-0.638464361868786,0,0
5,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.282364510005333,0.366180709682197,1,1
5,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.616089566230472,0.0208834797783287,0,0
5,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,0.963941905466457,0.926740395616608,0,0
5,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.671716947995442,-0.644707646821383,0,0
5,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.286290743243997,0.359767727776338,1,1
5,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.43280213075247,0.326042293110149,0,0
5,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_high__x2_low",1.4001611863239,1.1648706455471,1.19052598450224,0,0
5,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.902465953350717,-0.948121902226993,0,0
5,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.058508808765017,0.0723202535154123,1,0
5,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_high",0.300709288043848,0.543705966951235,0.0639233109755393,0,0
5,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_low",1.4001611863239,1.10247002315118,1.09833487054462,0,0
5,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_high",-1.00030007319167,-0.807864191031479,-0.786984842787676,0,0
5,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_low",0.0999148201993965,-0.200659126195693,0.293318219411379,1,1
5,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_high",0.300709288043848,0.589430551299686,0.0427877341284395,0,0
5,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_low",1.4001611863239,1.06251716575799,1.0471578827767,0,0
5,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_high",-1.00030007319167,-0.720273514512256,-0.699075674073921,0,0
5,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_low",0.0999148201993965,-0.232337373092827,0.353488738037064,1,1
5,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_high",0.300709288043848,0.622947008058599,0.0223776828355737,0,0
5,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_low",1.4001611863239,0.775550048856479,0.685875056302555,0,0
5,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_high",-1.00030007319167,-0.56779996352814,-0.48165151550839,0,0
5,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_low",0.0999148201993965,-0.378921922965892,0.271734220339311,1,1
5,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_high",0.300709288043848,0.296006101432213,0.296006101432213,0,0
5,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_low",1.4001611863239,0.754672631564913,0.754672631564913,0,0
5,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_high",-1.00030007319167,-0.452400166898385,-0.452400166898385,0,0
5,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_low",0.0999148201993965,0.0541659347712081,0.0541659347712081,0,0
6,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.427491953986682,0.178223295651944,0,0
6,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.865609778077251,0.855327628774341,0,0
6,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.512300461328218,-0.480709232610123,0,0
6,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.0704841208037917,0.190384113947998,1,0
6,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.491211493485229,0.133343842520985,0,0
6,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.924215652436022,0.89633602682455,0,0
6,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.565102376260852,-0.532231152158745,0,0
6,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.144290019842771,0.252225701040231,1,1
6,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.553887051307178,0.0721427770887166,0,0
6,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.95224598614497,0.93854738869002,0,0
6,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.59842654630224,-0.565030182436914,0,0
6,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.204352523280383,0.310147964805664,1,1
6,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.596370875669949,0.0300599934288104,0,0
6,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.964359402785706,0.951117519191162,0,0
6,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.612658474661633,-0.574628616042032,0,0
6,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.250737919132505,0.358199312789715,1,1
6,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.622876206588173,-0.0183211407292418,1,0
6,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.955632682189255,0.937866440141274,0,0
6,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.607860365176677,-0.555273656632043,0,0
6,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.281362683492172,0.413641721813283,1,1
6,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.592771472751215,0.0126712011841302,0,0
6,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.965472886448613,0.938474529424268,0,0
6,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.618320946668264,-0.555857371327371,0,0
6,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.242095835125432,0.364743629234361,1,1
6,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.591729157913925,0.0236393650674666,0,0
6,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,0.967679539627214,0.946006338183921,0,0
6,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.61222655652193,-0.570393356645902,0,0
6,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.24951167423591,0.364342123299722,1,1
6,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.389709266828247,0.293809406578557,0,0
6,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_high__x2_low",1.3997838686974,1.2073738814844,1.24039572174121,0,0
6,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.822898286861634,-0.854316966503704,0,0
6,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.0377541889071398,0.0755677316222532,1,0
6,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_high",0.300550699220505,0.501938753915368,0.0529472780656535,0,0
6,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_low",1.3997838686974,1.06690627216524,1.0637983165337,0,0
6,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_high",-1.00008620021339,-0.716623395688708,-0.712186309928674,0,0
6,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_low",0.0999837505136935,-0.0962261931984082,0.372225935697957,1,0
6,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_high",0.300550699220505,0.568191546553759,0.0459934162626345,0,0
6,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_low",1.3997838686974,1.06744126633331,1.06282675611476,0,0
6,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_high",-1.00008620021339,-0.692344712317503,-0.672200208754183,0,0
6,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_low",0.0999837505136935,-0.208192474635037,0.354822693651932,1,1
6,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_high",0.300550699220505,0.59333511458331,0.0190845590781391,0,0
6,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_low",1.3997838686974,0.779803000363126,0.739059698848616,0,0
6,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_high",-1.00008620021339,-0.46564861332546,-0.39114035070191,0,0
6,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_low",0.0999837505136935,-0.271053995055936,0.342507752937573,1,1
6,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_high",0.300550699220505,0.292207416606124,0.292207416606124,0,0
6,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_low",1.3997838686974,0.75746645483916,0.75746645483916,0,0
6,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_high",-1.00008620021339,-0.397257882212136,-0.397257882212136,0,0
6,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_low",0.0999837505136935,0.0716459609295013,0.0716459609295013,0,0
7,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.43699174326779,0.193809465146581,0,0
7,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.867222890041588,0.835724774015467,0,0
7,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.514278676766529,-0.492097060472388,0,0
7,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.0568548063878505,0.193287642958213,1,0
7,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.503777318063464,0.156174431864965,0,0
7,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.918900145358775,0.881237453680112,0,0
7,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.565966875400984,-0.543454549344012,0,0
7,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.122566604150962,0.23834503627183,1,1
7,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.566383895693421,0.0854441155642075,0,0
7,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.951860799503659,0.926102315257287,0,0
7,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.59436389811611,-0.578026933890655,0,0
7,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.182446256668339,0.301307437374635,1,1
7,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.60646873978299,0.046426260638616,0,0
7,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.961118957806676,0.935741927190572,0,0
7,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.600164286981455,-0.589446324787501,0,0
7,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.226417225748992,0.351988065924328,1,1
7,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.640199206726912,-0.00682972581688172,1,0
7,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.954586520155306,0.914717302787275,0,0
7,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.59312470644126,-0.571599833430206,0,0
7,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.25148047788848,0.398196198484214,1,1
7,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.60702053730827,0.0421893969743167,0,0
7,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.970775687346244,0.937053562581348,0,0
7,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.597766205551901,-0.589217148801034,0,0
7,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.233464975040557,0.359306439646644,1,1
7,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.610461963386688,0.0386604201468411,0,0
7,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,0.962785838929363,0.934842923837214,0,0
7,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.595271685313833,-0.584258585238639,0,0
7,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.224702683698475,0.36152579116902,1,1
7,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.420854141815844,0.303306121888652,0,0
7,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_high__x2_low",1.40046163360296,1.18971055315719,1.22820443897379,0,0
7,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.832241476838321,-0.868373490229831,0,0
7,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.0213017498755138,0.0936477614175005,1,0
7,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_high",0.300178928820129,0.571740517863788,0.108655792613427,0,0
7,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_high__x2_low",1.40046163360296,1.10894896050288,1.09324581151977,0,0
7,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_high",-0.999962526535125,-0.718171419813671,-0.726530976600746,0,0
7,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_low__x2_low",0.0999878613285055,-0.110065785618648,0.373428084815425,1,1
7,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_high",0.300178928820129,0.581135350781666,0.0443083944999745,0,0
7,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_high__x2_low",1.40046163360296,1.05304260165486,1.03859283804816,0,0
7,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_high",-0.999962526535125,-0.683314866168732,-0.673395482052339,0,0
7,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_low__x2_low",0.0999878613285055,-0.178197119042767,0.35448396442108,1,1
7,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_high",0.300178928820129,0.621100941092271,0.0842991277208884,0,0
7,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_high__x2_low",1.40046163360296,0.749443199984383,0.64085178473987,0,0
7,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_high",-0.999962526535125,-0.432083097432363,-0.350115806776749,0,0
7,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_low__x2_low",0.0999878613285055,-0.249161074335945,0.305624911065202,1,1
7,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_high",0.300178928820129,0.304824300855421,0.304824300855421,0,0
7,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_high__x2_low",1.40046163360296,0.734518568500822,0.734518568500822,0,0
7,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_high",-0.999962526535125,-0.386187992192219,-0.386187992192219,0,0
7,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_low__x2_low",0.0999878613285055,0.0677270104125297,0.0677270104125297,0,0
8,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.299905555780628,0.445738819408329,0.181440549045719,0,0
8,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40042480170532,0.957651417801152,0.942377810270384,0,0
8,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999771597194097,-0.518947561925399,-0.506428158766814,0,0
8,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.100363405242984,0.00948987155961291,0.277233339400298,0,0
8,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.299905555780628,0.512585572373876,0.119834043113161,0,0
8,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40042480170532,1.0099046373976,0.988555318651567,0,0
8,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999771597194097,-0.577020645116419,-0.551604473475599,0,0
8,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.100363405242984,-0.0582739612870111,0.329177132890896,1,0
8,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.299905555780628,0.579209489016866,0.0603286811787589,0,0
8,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40042480170532,1.04534878768253,1.02488641738176,0,0
8,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999771597194097,-0.607082520814767,-0.588204323207193,0,0
8,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.100363405242984,-0.129189694756865,0.393409326659982,1,1
8,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_high",0.299905555780628,0.622480231820644,0.0205911713906553,0,0
8,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_high__x2_low",1.40042480170532,1.05654895865656,1.03903675363669,0,0
8,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_high",-0.999771597194097,-0.628826024039012,-0.602925367541408,0,0
8,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_low__x2_low",0.100363405242984,-0.163195083823177,0.431637109407303,1,1
