"replication","data_seed","forest_seed","scenario","method","n_train","n_test","raw_dimension","fitted_dimension","semantic_dimension","mtry","budget_share","maximum_absolute_prediction_difference","cate_rmse","cate_correlation","cate_rank_correlation","representation_cate_correlation","representation_rank_correlation","assignment_switching","top_set_overlap","policy_value","policy_regret","policy_value_difference","regret_difference","share_group_a_treated","share_group_b_treated"
2,20270810,20280810,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.163764795986838,0.366447041980752,0.873074697943691,0.627719712655536,0.992886841666504,0.960766757703519,0.0110666666666667,0.946156341226079,0.279162355251771,0.00878881568726719,0.00189542611401555,-0.00189542611401555,0.906666666666667,0.0725
2,20270810,20280810,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.163764795986838,0.366447041980752,0.873074697943691,0.627719712655536,0.992886841666504,0.960766757703519,0.0110666666666667,0.946156341226079,0.279162355251771,0.00878881568726719,0.00189542611401555,-0.00189542611401555,0.906666666666667,0.0725
2,20270810,20280810,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.138843141563562,0.352595692510718,0.876864695064293,0.628165794006476,0.994524553573468,0.963718600362798,0.00973333333333333,0.95248942401562,0.280323625813337,0.00762754512570107,0.00305669667558167,-0.00305669667558167,0.915833333333333,0.0658333333333333
2,20270810,20280810,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.362180772280729,0.862053264832999,0.630531079991771,1,1,0,1,0.27738389487206,0.0105672760669785,0,0,0.917833333333333,0.049
2,20270810,20280810,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.195955845747802,0.35617774929081,0.878768878518787,0.650130546146662,0.992400397951648,0.95896288024507,0.00913333333333333,0.955352778230406,0.279351506689561,0.00859966424947706,0.00208457755180569,-0.00208457755180569,0.931166666666667,0.0406666666666667
2,20270810,20280810,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.195955845747802,0.35617774929081,0.878768878518787,0.650130546146662,0.992400397951648,0.95896288024507,0.00913333333333333,0.955352778230406,0.279351506689561,0.00859966424947706,0.00208457755180569,-0.00208457755180569,0.931166666666667,0.0406666666666667
2,20270810,20280810,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.211128357754691,0.33747561684951,0.886913983885346,0.654421288212318,0.99083539372865,0.957454785958061,0.0108,0.947419668938656,0.280388566920604,0.0075626040184345,0.00312163778284824,-0.00312163778284824,0.9375,0.0375
2,20270810,20280810,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.362180772280729,0.862053264832999,0.630531079991771,1,1,0,1,0.27738389487206,0.0105672760669785,0,0,0.917833333333333,0.049
2,20270810,20280810,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.335338350413196,0.289175792449072,0.898990440318544,0.650558806523582,0.985445758839637,0.941396511489552,0.011,0.94647201946472,0.280522539987543,0.00742863095149504,0.0032556108497877,-0.0032556108497877,0.933333333333333,0.0435
2,20270810,20280810,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.335338350413196,0.289175792449072,0.898990440318544,0.650558806523582,0.985445758839637,0.941396511489552,0.011,0.94647201946472,0.280522539987543,0.00742863095149504,0.0032556108497877,-0.0032556108497877,0.933333333333333,0.0435
2,20270810,20280810,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.375102136664452,0.278372214657454,0.903177160247596,0.672747245062683,0.982503935626748,0.932628418973587,0.0118666666666667,0.942376173518938,0.281441151466638,0.00651001947240049,0.00417422232888226,-0.00417422232888226,0.939166666666667,0.0403333333333333
2,20270810,20280810,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.362180772280729,0.862053264832999,0.630531079991771,1,1,0,1,0.27738389487206,0.0105672760669785,0,0,0.917833333333333,0.049
2,20270810,20280810,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.347505194524574,0.289960010303423,0.898815211930396,0.636597217106512,0.985864648677477,0.943225207031139,0.0116,0.943634596695821,0.281680105842282,0.00627106509675684,0.0044131767045259,-0.0044131767045259,0.938,0.043
2,20270810,20280810,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.331490452821196,0.287784180007311,0.908193689739641,0.64673872673067,0.982614180233965,0.934567224482408,0.013,0.937046004842615,0.282507310678854,0.0054438602601844,0.00524038154109835,-0.00524038154109835,0.939333333333333,0.0453333333333333
2,20270810,20280810,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.419334492739745,0.275743853391724,0.900517237431647,0.654075758651935,0.97872839654058,0.91132540473925,0.0134,0.935171746492501,0.282032409397386,0.00591876154165216,0.00476548025963058,-0.00476548025963058,0.945166666666667,0.0353333333333333
2,20270810,20280810,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.362180772280729,0.862053264832999,0.630531079991771,1,1,0,1,0.27738389487206,0.0105672760669785,0,0,0.917833333333333,0.049
3,20270811,20280811,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.390722442641636,0.866593660842831,0.736231737251813,1,1,0,1,0.285935375405671,0.00340068713906794,0,0,0.9715,0.0163333333333333
3,20270811,20280811,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.390722442641636,0.866593660842831,0.736231737251813,1,1,0,1,0.285935375405671,0.00340068713906794,0,0,0.9715,0.0163333333333333
3,20270811,20280811,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.390722442641636,0.866593660842831,0.736231737251813,1,1,0,1,0.285935375405671,0.00340068713906794,0,0,0.9715,0.0163333333333333
3,20270811,20280811,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.386435580583988,0.869791013121531,0.742251665141613,1,1,0,1,0.285716295762037,0.00361976678270137,0,0,0.966833333333333,0.021
3,20270811,20280811,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.212375654703683,0.365250088528471,0.858183674528141,0.719564369117738,0.991852762556216,0.979235584650262,0.0044,0.978239366963403,0.285892983662806,0.00344307888193329,-4.23917428653553e-05,4.23917428653553e-05,0.976833333333333,0.0101666666666667
3,20270811,20280811,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.390722442641636,0.866593660842831,0.736231737251813,1,1,0,1,0.285935375405671,0.00340068713906794,0,0,0.9715,0.0163333333333333
3,20270811,20280811,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.239596342046417,0.354864759851498,0.866426764648113,0.717170934179523,0.992292088554169,0.981288200381876,0.005,0.975308641975309,0.28614316559419,0.00319289695054914,0.000207790188518797,-0.000207790188518797,0.978666666666667,0.009
3,20270811,20280811,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.386435580583988,0.869791013121531,0.742251665141613,1,1,0,1,0.285716295762037,0.00361976678270137,0,0,0.966833333333333,0.021
3,20270811,20280811,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.161189253376421,0.401482647937876,0.86412232934117,0.723747694180609,0.989587081157843,0.978393787237771,0.00806666666666667,0.960463976474432,0.285761771994671,0.00357429055006747,-0.000173603410999534,0.000173603410999534,0.958,0.0325
3,20270811,20280811,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.161189253376421,0.401482647937876,0.86412232934117,0.723747694180609,0.989587081157843,0.978393787237771,0.00806666666666667,0.960463976474432,0.285761771994671,0.00357429055006747,-0.000173603410999534,0.000173603410999534,0.958,0.0325
3,20270811,20280811,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.142348463801805,0.386112423991796,0.873676181794719,0.72117582714264,0.991977452214401,0.979303648565893,0.00566666666666667,0.972062448644207,0.286061287350548,0.0032747751941905,0.000125911944877433,-0.000125911944877433,0.965833333333333,0.024
3,20270811,20280811,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.386435580583988,0.869791013121531,0.742251665141613,1,1,0,1,0.285716295762037,0.00361976678270137,0,0,0.966833333333333,0.021
3,20270811,20280811,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.159117693921344,0.391297211524149,0.878983893136038,0.738179434056199,0.990337821608993,0.979363554896182,0.00486666666666667,0.975959163510621,0.28607436928648,0.00326169325825865,0.000138993880809291,-0.000138993880809291,0.976,0.0116666666666667
3,20270811,20280811,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.159117693921344,0.391297211524149,0.878983893136038,0.738179434056199,0.990337821608993,0.979363554896182,0.00486666666666667,0.975959163510621,0.28607436928648,0.00326169325825865,0.000138993880809291,-0.000138993880809291,0.976,0.0116666666666667
3,20270811,20280811,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.177416302048523,0.372433347509417,0.886619704802727,0.740231709279813,0.987907845088675,0.978856736192952,0.00533333333333333,0.973684210526316,0.286057795421647,0.00327826712309137,0.000122420015976565,-0.000122420015976565,0.977833333333333,0.00933333333333333
3,20270811,20280811,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.386435580583988,0.869791013121531,0.742251665141613,1,1,0,1,0.285716295762037,0.00361976678270137,0,0,0.966833333333333,0.021
3,20270811,20280811,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.369930480972022,0.305119991339314,0.903254679946381,0.724473376244082,0.979137131920074,0.96669394184566,0.00766666666666667,0.96238757154538,0.286963688219506,0.0023723743252328,0.00102831281383514,-0.00102831281383514,0.980833333333333,0.01
3,20270811,20280811,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.369930480972022,0.305119991339314,0.903254679946381,0.724473376244082,0.979137131920074,0.96669394184566,0.00766666666666667,0.96238757154538,0.286963688219506,0.0023723743252328,0.00102831281383514,-0.00102831281383514,0.980833333333333,0.01
3,20270811,20280811,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.437692334900431,0.293522418000537,0.902492146613329,0.72234439374616,0.97614055723954,0.966089963852544,0.00646666666666667,0.968181072658685,0.286871035423001,0.00246502712173741,0.000935660017330531,-0.000935660017330531,0.981833333333333,0.0085
3,20270811,20280811,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.386435580583988,0.869791013121531,0.742251665141613,1,1,0,1,0.285716295762037,0.00361976678270137,0,0,0.966833333333333,0.021
3,20270811,20280811,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.398478161518664,0.30284620225024,0.903569169948931,0.705257884666286,0.978440759735653,0.96163912277471,0.0074,0.96367206676485,0.287051713342157,0.00228434920258191,0.00111633793648602,-0.00111633793648602,0.98,0.0116666666666667
3,20270811,20280811,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.338218579078911,0.314399395105208,0.902504678941948,0.70879165177688,0.979026223942359,0.963385368368206,0.0074,0.96367206676485,0.287188123215343,0.00214793932939622,0.00125274780967172,-0.00125274780967172,0.979333333333333,0.013
3,20270811,20280811,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.468608985799762,0.284595015142376,0.90612662514357,0.727591673589769,0.970515696208829,0.963567862751964,0.00793333333333333,0.961104755679033,0.286744811174335,0.00259125137040417,0.000809435768663769,-0.000809435768663769,0.9815,0.00833333333333333
3,20270811,20280811,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.386435580583988,0.869791013121531,0.742251665141613,1,1,0,1,0.285716295762037,0.00361976678270137,0,0,0.966833333333333,0.021
4,20270812,20280812,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.376921497636317,0.843975461621991,0.586460208766289,1,1,0,1,0.280397387254156,0.00767289290439793,0,0,0.934333333333333,0.04
4,20270812,20280812,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.376921497636317,0.843975461621991,0.586460208766289,1,1,0,1,0.280397387254156,0.00767289290439793,0,0,0.934333333333333,0.04
4,20270812,20280812,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.376921497636317,0.843975461621991,0.586460208766289,1,1,0,1,0.280397387254156,0.00767289290439793,0,0,0.934333333333333,0.04
4,20270812,20280812,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.374535557376795,0.848482197856633,0.603704303853449,1,1,0,1,0.279628416394239,0.00844186376431522,0,0,0.930833333333333,0.0416666666666667
4,20270812,20280812,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.17773638749642,0.361274051292854,0.836533237588753,0.59204909369961,0.994835210557429,0.975720229324133,0.0076,0.962708537782139,0.280499067082142,0.00757121307641206,0.000101679827985868,-0.000101679827985868,0.9405,0.0326666666666667
4,20270812,20280812,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.376921497636317,0.843975461621991,0.586460208766289,1,1,0,1,0.280397387254156,0.00767289290439793,0,0,0.934333333333333,0.04
4,20270812,20280812,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.245701771117953,0.346381959749039,0.849084841631254,0.596841508361824,0.994569369027666,0.974012718992459,0.0092,0.955034213098729,0.281554339927083,0.00651594023147117,0.00115695267292676,-0.00115695267292676,0.948,0.0271666666666667
4,20270812,20280812,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.374535557376795,0.848482197856633,0.603704303853449,1,1,0,1,0.279628416394239,0.00844186376431522,0,0,0.930833333333333,0.0416666666666667
4,20270812,20280812,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.209840825731757,0.392111387418119,0.844936573516135,0.600239758650489,0.989341340297784,0.960325597685251,0.0218,0.896633475580844,0.27711300796689,0.0109572721916636,-0.00328437928726566,0.00328437928726566,0.888166666666667,0.086
4,20270812,20280812,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.209840825731757,0.392111387418119,0.844936573516135,0.600239758650489,0.989341340297784,0.960325597685251,0.0218,0.896633475580844,0.27711300796689,0.0109572721916636,-0.00328437928726566,0.00328437928726566,0.888166666666667,0.086
4,20270812,20280812,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.19587313257541,0.374204320070255,0.853418643653254,0.599397266985108,0.99260864565197,0.971123864971471,0.0125333333333333,0.93923723335488,0.27978936558852,0.00828091457003416,-0.000608021665636227,0.000608021665636227,0.913666666666667,0.0655
4,20270812,20280812,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.374535557376795,0.848482197856633,0.603704303853449,1,1,0,1,0.279628416394239,0.00844186376431522,0,0,0.930833333333333,0.0416666666666667
4,20270812,20280812,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.185928497854248,0.371579537601768,0.865764368496046,0.603301101742335,0.99190353878022,0.975291295675657,0.008,0.96078431372549,0.281210407601711,0.00685987255684295,0.000813020347554982,-0.000813020347554982,0.945166666666667,0.0298333333333333
4,20270812,20280812,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.185928497854248,0.371579537601768,0.865764368496046,0.603301101742335,0.99190353878022,0.975291295675657,0.008,0.96078431372549,0.281210407601711,0.00685987255684295,0.000813020347554982,-0.000813020347554982,0.945166666666667,0.0298333333333333
4,20270812,20280812,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.195499636627278,0.358531694833419,0.869521160190982,0.61547955170031,0.990241423445182,0.970897311824997,0.0086,0.957905041605482,0.281387302414699,0.00668297774385518,0.000989915160542754,-0.000989915160542754,0.947666666666667,0.0271666666666667
4,20270812,20280812,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.374535557376795,0.848482197856633,0.603704303853449,1,1,0,1,0.279628416394239,0.00844186376431522,0,0,0.930833333333333,0.0416666666666667
4,20270812,20280812,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.320604726429152,0.294564317303973,0.898264448977205,0.636463170732959,0.980409886325673,0.962748737493721,0.01,0.951219512195122,0.282763783254235,0.00530649690431839,0.00236639600007954,-0.00236639600007954,0.95,0.0306666666666667
4,20270812,20280812,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.320604726429152,0.294564317303973,0.898264448977205,0.636463170732959,0.980409886325673,0.962748737493721,0.01,0.951219512195122,0.282763783254235,0.00530649690431839,0.00236639600007954,-0.00236639600007954,0.95,0.0306666666666667
4,20270812,20280812,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.343506968314021,0.285614456790735,0.899518924718071,0.62528431503876,0.975963125750678,0.955065353107406,0.0118,0.942690626517727,0.281932710145051,0.00613757001350296,0.00153532289089497,-0.00153532289089497,0.951833333333333,0.0243333333333333
4,20270812,20280812,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.374535557376795,0.848482197856633,0.603704303853449,1,1,0,1,0.279628416394239,0.00844186376431522,0,0,0.930833333333333,0.0416666666666667
4,20270812,20280812,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.341861107923466,0.290962951908383,0.901811485462071,0.628345282950606,0.979962999698279,0.966276468562085,0.01,0.951219512195122,0.282609411925632,0.00546086823292147,0.00221202467147646,-0.00221202467147646,0.95,0.03
4,20270812,20280812,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.331416340446374,0.300324309914638,0.900587276164026,0.623778214227754,0.979282217727691,0.964502866280559,0.00893333333333333,0.9563090968373,0.282844080152235,0.00522620000631896,0.00244669289807897,-0.00244669289807897,0.9465,0.0355
4,20270812,20280812,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.417964172392402,0.274543678118741,0.904512571619404,0.632147144919275,0.969235337892781,0.949906854003008,0.0137333333333333,0.933612632935868,0.281680772885028,0.00638950727352527,0.00128338563087266,-0.00128338563087266,0.952666666666667,0.0221666666666667
4,20270812,20280812,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.374535557376795,0.848482197856633,0.603704303853449,1,1,0,1,0.279628416394239,0.00844186376431522,0,0,0.930833333333333,0.0416666666666667
5,20270813,20280813,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.373430024293885,0.874690758536732,0.708480139962756,1,1,0,1,0.284041965509019,0.00532315344687834,0,0,0.922,0.0746666666666667
5,20270813,20280813,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.373430024293885,0.874690758536732,0.708480139962756,1,1,0,1,0.284041965509019,0.00532315344687834,0,0,0.922,0.0746666666666667
5,20270813,20280813,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.373430024293885,0.874690758536732,0.708480139962756,1,1,0,1,0.284041965509019,0.00532315344687834,0,0,0.922,0.0746666666666667
5,20270813,20280813,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.376067134338063,0.867022512066085,0.703346389025052,1,1,0,1,0.283727660172364,0.00563745878353356,0,0,0.913333333333333,0.085
5,20270813,20280813,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.195651155967939,0.35918433887329,0.855982930992418,0.710408955661788,0.992655579167526,0.973413891736238,0.0116,0.943634596695821,0.285294875271669,0.00407024368422837,0.00125290976264997,-0.00125290976264997,0.9405,0.056
5,20270813,20280813,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.373430024293885,0.874690758536732,0.708480139962756,1,1,0,1,0.284041965509019,0.00532315344687834,0,0,0.922,0.0746666666666667
5,20270813,20280813,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.224670981703502,0.347132402872767,0.861974386656223,0.710274065984305,0.99255821233396,0.974835296740928,0.0161333333333333,0.922460749759692,0.286030055305265,0.00333506365063246,0.00198808979624587,-0.00198808979624587,0.955166666666667,0.0401666666666667
5,20270813,20280813,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.376067134338063,0.867022512066085,0.703346389025052,1,1,0,1,0.283727660172364,0.00563745878353356,0,0,0.913333333333333,0.085
5,20270813,20280813,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.15480875359047,0.384031245583315,0.872703067243198,0.697384816937983,0.992004508858661,0.97500884887001,0.0178666666666667,0.914486279514997,0.281544961433648,0.0078201575222494,-0.00249700407537107,0.00249700407537107,0.881666666666667,0.116666666666667
5,20270813,20280813,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.15480875359047,0.384031245583315,0.872703067243198,0.697384816937983,0.992004508858661,0.97500884887001,0.0178666666666667,0.914486279514997,0.281544961433648,0.0078201575222494,-0.00249700407537107,0.00249700407537107,0.881666666666667,0.116666666666667
5,20270813,20280813,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.156575056855713,0.365761941808568,0.882745246284369,0.689539066033266,0.993192607007839,0.974288091989209,0.0152,0.926782273603083,0.282697106610877,0.00666801234502074,-0.0013448588981424,0.0013448588981424,0.893666666666667,0.1055
5,20270813,20280813,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.376067134338063,0.867022512066085,0.703346389025052,1,1,0,1,0.283727660172364,0.00563745878353356,0,0,0.913333333333333,0.085
5,20270813,20280813,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.153536649357284,0.376096434058684,0.891115656155616,0.719877413429197,0.992112497492512,0.971320551601023,0.0112,0.945525291828794,0.285330328231306,0.0040347907245919,0.00128836272228644,-0.00128836272228644,0.937166666666667,0.0603333333333333
5,20270813,20280813,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.153536649357284,0.376096434058684,0.891115656155616,0.719877413429197,0.992112497492512,0.971320551601023,0.0112,0.945525291828794,0.285330328231306,0.0040347907245919,0.00128836272228644,-0.00128836272228644,0.937166666666667,0.0603333333333333
5,20270813,20280813,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.183064384276521,0.354789741463689,0.893890162229274,0.7156699526063,0.991445002640582,0.974628816636699,0.0126666666666667,0.938610662358643,0.286266990607648,0.00309812834824907,0.00222502509862926,-0.00222502509862926,0.945,0.054
5,20270813,20280813,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.376067134338063,0.867022512066085,0.703346389025052,1,1,0,1,0.283727660172364,0.00563745878353356,0,0,0.913333333333333,0.085
5,20270813,20280813,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.316761774421524,0.293997871895888,0.914995450468994,0.709232989464926,0.985739173790645,0.967353500087726,0.0126666666666667,0.938610662358643,0.2856974393999,0.00366767955599806,0.00165547389088028,-0.00165547389088028,0.938166666666667,0.0613333333333333
5,20270813,20280813,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.316761774421524,0.293997871895888,0.914995450468994,0.709232989464926,0.985739173790645,0.967353500087726,0.0126666666666667,0.938610662358643,0.2856974393999,0.00366767955599806,0.00165547389088028,-0.00165547389088028,0.938166666666667,0.0613333333333333
5,20270813,20280813,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.388596699866473,0.278866087477276,0.916735547622674,0.727513695140348,0.981518086370744,0.963224341350694,0.0136666666666667,0.93392425463336,0.285779701065564,0.0035854178903334,0.00173773555654494,-0.00173773555654494,0.94,0.059
5,20270813,20280813,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.376067134338063,0.867022512066085,0.703346389025052,1,1,0,1,0.283727660172364,0.00563745878353356,0,0,0.913333333333333,0.085
5,20270813,20280813,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.332964569286505,0.291980763698064,0.913506775805821,0.707473070593637,0.986344546094367,0.96820279998467,0.013,0.937046004842615,0.285879059771931,0.00348605918396638,0.00183709426291195,-0.00183709426291195,0.939333333333333,0.06
5,20270813,20280813,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.343841672297026,0.290317100651181,0.924600472277364,0.714993561901993,0.978921859422854,0.956530506689478,0.0116666666666667,0.94331983805668,0.284926155665437,0.00443896329046084,0.000884190156417497,-0.000884190156417497,0.924166666666667,0.0758333333333333
5,20270813,20280813,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.440086029719385,0.271417340601947,0.917441963225436,0.722676698519419,0.978551291246231,0.956493724050771,0.0162666666666667,0.921844971172325,0.286681641549603,0.00268347740629482,0.00263967604058352,-0.00263967604058352,0.954666666666667,0.044
5,20270813,20280813,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.376067134338063,0.867022512066085,0.703346389025052,1,1,0,1,0.283727660172364,0.00563745878353356,0,0,0.913333333333333,0.085
6,20270814,20280814,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.386680431401979,0.814433084400255,0.654153409854393,1,1,0,1,0.27524549752725,0.0135534288027478,0,0,0.926166666666667,0.0286666666666667
6,20270814,20280814,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.386680431401979,0.814433084400255,0.654153409854393,1,1,0,1,0.27524549752725,0.0135534288027478,0,0,0.926166666666667,0.0286666666666667
6,20270814,20280814,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.386680431401979,0.814433084400255,0.654153409854393,1,1,0,1,0.27524549752725,0.0135534288027478,0,0,0.926166666666667,0.0286666666666667
6,20270814,20280814,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.390744072255807,0.811593135540554,0.658625421464695,1,1,0,1,0.274170864723151,0.0146280616068469,0,0,0.914,0.0396666666666667
6,20270814,20280814,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.197218338701295,0.37872156238193,0.798148533637768,0.623655751950284,0.994746671237961,0.967097532935886,0.00913333333333333,0.955352778230406,0.27283212539196,0.0159668009380382,-0.0024133721352903,0.0024133721352903,0.9145,0.0325
6,20270814,20280814,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.386680431401979,0.814433084400255,0.654153409854393,1,1,0,1,0.27524549752725,0.0135534288027478,0,0,0.926166666666667,0.0286666666666667
6,20270814,20280814,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.237652535995326,0.367086386739873,0.808866147466543,0.62997586551464,0.995533655900189,0.97000389225556,0.0076,0.962708537782139,0.274898797039424,0.0139001292905733,-0.000346700487825424,0.000346700487825424,0.927333333333333,0.0258333333333333
6,20270814,20280814,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.390744072255807,0.811593135540554,0.658625421464695,1,1,0,1,0.274170864723151,0.0146280616068469,0,0,0.914,0.0396666666666667
6,20270814,20280814,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.161386713803093,0.394885494401195,0.815004856449025,0.648525749318806,0.992894485123261,0.969720932577912,0.0116666666666667,0.94331983805668,0.274346633820084,0.0144522925099133,-0.000898863707165409,0.000898863707165409,0.907166666666667,0.0485
6,20270814,20280814,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.161386713803093,0.394885494401195,0.815004856449025,0.648525749318806,0.992894485123261,0.969720932577912,0.0116666666666667,0.94331983805668,0.274346633820084,0.0144522925099133,-0.000898863707165409,0.000898863707165409,0.907166666666667,0.0485
6,20270814,20280814,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.147458259526187,0.384290093005427,0.82001251749556,0.646038119507598,0.993878014341888,0.971662878352514,0.0101333333333333,0.950585175552666,0.274858360572104,0.0139405657578935,-0.000387136955145639,0.000387136955145639,0.915166666666667,0.0415
6,20270814,20280814,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.390744072255807,0.811593135540554,0.658625421464695,1,1,0,1,0.274170864723151,0.0146280616068469,0,0,0.914,0.0396666666666667
